source_path,destination_path,category,subcategory,experiment,file_type,git_tracked,required_for_article,required_for_reproduction,anchor_budget,action,dependency_reason,notes,layer,scope_group,size_bytes,content_sha256,duplicate_of,refinement_reason,actual_destination,migration_status,sha256_source,sha256_destination,validation_status
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/ci_prefit_history.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_ci_prefit_history.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,147886,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/ci_prefit_history.csv,COPY,02244c9cc01f5b8bb9a4e36cf780fcc5638a27c51d9f2b5f8d050eeea3955b49,02244c9cc01f5b8bb9a4e36cf780fcc5638a27c51d9f2b5f8d050eeea3955b49,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/diagnostics_summary.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_diagnostics_summary.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2892,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/diagnostics_summary.csv,COPY,7e5996d7f71cdb02e4285678dd83481cb2e08efde9888788ea1bae26a5b3df22,7e5996d7f71cdb02e4285678dd83481cb2e08efde9888788ea1bae26a5b3df22,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0840_eta0025_a0014.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0840_eta0025_a0014.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2934640,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0840_eta0025_a0014.csv,COPY,dd79f1435d1866e3deb83543017544e4cfdd03776b318381ee5341b19bbe2c6c,dd79f1435d1866e3deb83543017544e4cfdd03776b318381ee5341b19bbe2c6c,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0840_eta0040_a0022.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0840_eta0040_a0022.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2962001,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0840_eta0040_a0022.csv,COPY,84f78bcdf80b9a82be0747c8ddb862195202b1a64ac22525937c99ade2ec49d9,84f78bcdf80b9a82be0747c8ddb862195202b1a64ac22525937c99ade2ec49d9,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0840_eta0055_a0030.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0840_eta0055_a0030.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2989260,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0840_eta0055_a0030.csv,COPY,3cf011a51789737d93d21cf752d1b93232afdce502cbf255bf3c37ebe17ec149,3cf011a51789737d93d21cf752d1b93232afdce502cbf255bf3c37ebe17ec149,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0885_eta0025_a0012.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0885_eta0025_a0012.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2936929,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0885_eta0025_a0012.csv,COPY,d62b9c13291b8ad9b1dda4d95158771f0770e5252304fef14c8c543c25d3a4b5,d62b9c13291b8ad9b1dda4d95158771f0770e5252304fef14c8c543c25d3a4b5,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0885_eta0040_a0019.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0885_eta0040_a0019.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2953263,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0885_eta0040_a0019.csv,COPY,7cb72be93a9bc6cf5b340b1bc7e9bdb725cdf5a01caf7e714b7a520dc070f682,7cb72be93a9bc6cf5b340b1bc7e9bdb725cdf5a01caf7e714b7a520dc070f682,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0885_eta0055_a0026.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0885_eta0055_a0026.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2968339,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0885_eta0055_a0026.csv,COPY,cb694a805bf0e0ed2a3cc60179328ee8245fa659cc695e34fd56132571835a9f,cb694a805bf0e0ed2a3cc60179328ee8245fa659cc695e34fd56132571835a9f,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0930_eta0025_a0009.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0930_eta0025_a0009.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2920546,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0930_eta0025_a0009.csv,COPY,553a2f02a5cae5a5d27e3d75d7b735d0ff68daedb3b8ad7d4cf468c48273c911,553a2f02a5cae5a5d27e3d75d7b735d0ff68daedb3b8ad7d4cf468c48273c911,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0930_eta0040_a0015.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0930_eta0040_a0015.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2927207,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0930_eta0040_a0015.csv,COPY,f9c03c60dcb3d34686de0b9fce68a24fef24daa131221c8a3924480b5f382555,f9c03c60dcb3d34686de0b9fce68a24fef24daa131221c8a3924480b5f382555,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0930_eta0055_a0020.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_fields_vs_classic_M0930_eta0055_a0020.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2949443,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/fields_vs_classic_M0930_eta0055_a0020.csv,COPY,a188a357dc2b300a0b123fe85b58ac7a96adf8fe8901fce1755429b15cf1fbf7,a188a357dc2b300a0b123fe85b58ac7a96adf8fe8901fce1755429b15cf1fbf7,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/history.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/Table_history.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,13135090,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/history.csv,COPY,6cbd64e84497798004a307baf7352a620a96e42d06334a11ee101f61683f9710,6cbd64e84497798004a307baf7352a620a96e42d06334a11ee101f61683f9710,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/joint_training_metadata.json,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/joint_training_metadata.json,pinn_subsonic,scientific_data,atlas,json,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,711,,,second-pass scope classification,archive/miscellaneous/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/joint_training_metadata.json,COPY,c90c11d71a0be17bc5f2ba8663ae59bf778f6d1592004684d0bd9d001d6e0f69,c90c11d71a0be17bc5f2ba8663ae59bf778f6d1592004684d0bd9d001d6e0f69,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_best.pt,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_best.pt,checkpoint,model_checkpoint,atlas,checkpoint,false,false,false,,ARCHIVE,subsonic model state,untracked source: copy only,ARCHIVE,historical checkpoints,3388834,dd9f0c3bb14b323aa350ce315ff894f9719f8d00d27e043bffda7044f754dc7e,,second-pass scope classification,models_saved/archive/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_best.pt,COPY,dd9f0c3bb14b323aa350ce315ff894f9719f8d00d27e043bffda7044f754dc7e,dd9f0c3bb14b323aa350ce315ff894f9719f8d00d27e043bffda7044f754dc7e,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_state.pt,models_saved/atlas/N340/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2A/model_state.pt,checkpoint,model_checkpoint,atlas,checkpoint,false,false,false,,EXCLUDE,subsonic model state; explicit checkpoint provenance,untracked source: copy only,EXCLUDE,duplicated outputs,3389374,3e5161592cd812e7406b0551fd05f2c7c3e4a4c397b7586cb9926c63d4d60cfb,pinn_subsonic/checkpoints/joint_atlas_v2/ETAEDGE_HM2A/model_state.pt,second-pass scope classification,models_saved/production/atlas/N340/ETAEDGE_HM2A/model_state.pt,ARTICLE_COPY_DEFERRED,3e5161592cd812e7406b0551fd05f2c7c3e4a4c397b7586cb9926c63d4d60cfb,,EXCLUDED_BY_MANIFEST
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/ci_anchor_metrics.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_ci_anchor_metrics.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,130,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/ci_anchor_metrics.csv,COPY,1e930077a5deef46434ce59059552b17bd470926ac612234d88e73d054e26306,1e930077a5deef46434ce59059552b17bd470926ac612234d88e73d054e26306,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/ci_anchor_points.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_ci_anchor_points.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,1999,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/ci_anchor_points.csv,COPY,3b9001415e5355d2abcde80092035f695c7a6a906ddf51ac7612382bfbefc33e,3b9001415e5355d2abcde80092035f695c7a6a906ddf51ac7612382bfbefc33e,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/ci_prefit_history.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_ci_prefit_history.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,147976,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/ci_prefit_history.csv,COPY,9082c613672ca659d46f7ee374c2f904518fb59c3a1298c4b7ab197255ad941e,9082c613672ca659d46f7ee374c2f904518fb59c3a1298c4b7ab197255ad941e,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/diagnostics_summary.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_diagnostics_summary.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2915,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/diagnostics_summary.csv,COPY,76594ba04dfa73bc5aa3100161a49ffac752bcf199e0877fe435ecaff0c743b1,76594ba04dfa73bc5aa3100161a49ffac752bcf199e0877fe435ecaff0c743b1,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0920_eta0025_a0010.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0920_eta0025_a0010.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2960257,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0920_eta0025_a0010.csv,COPY,e846f2aeea0754d12d89f712e242a33e3bc6511be6955c448e393898c6ffebbc,e846f2aeea0754d12d89f712e242a33e3bc6511be6955c448e393898c6ffebbc,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0920_eta0040_a0016.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0920_eta0040_a0016.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2983446,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0920_eta0040_a0016.csv,COPY,e7f4203e3637e359211f456d8c1d040329c6ea8a9c89e423f03660608e6fbe3f,e7f4203e3637e359211f456d8c1d040329c6ea8a9c89e423f03660608e6fbe3f,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0920_eta0055_a0022.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0920_eta0055_a0022.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2994286,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0920_eta0055_a0022.csv,COPY,dd0e26d2c1f75b615984d6bde994db428a5c58412eecd2559b73cbb8f574006d,dd0e26d2c1f75b615984d6bde994db428a5c58412eecd2559b73cbb8f574006d,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0950_eta0025_a0008.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0950_eta0025_a0008.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2957328,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0950_eta0025_a0008.csv,COPY,95279566b0563857d6c3d82efd5076f07074104f34a643e2fd7dffb30cd8110e,95279566b0563857d6c3d82efd5076f07074104f34a643e2fd7dffb30cd8110e,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0950_eta0040_a0012.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0950_eta0040_a0012.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2964171,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0950_eta0040_a0012.csv,COPY,c8846e4062d067d8bb59c77e030ccb5fc0d2c6d93d397e665145b6e8b71a54e0,c8846e4062d067d8bb59c77e030ccb5fc0d2c6d93d397e665145b6e8b71a54e0,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0950_eta0055_a0017.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0950_eta0055_a0017.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,3002646,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0950_eta0055_a0017.csv,COPY,2aa16c089fb281fee96465231cec355ab19f4cbcedaad54839ad1b17c2f00fde,2aa16c089fb281fee96465231cec355ab19f4cbcedaad54839ad1b17c2f00fde,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0980_eta0025_a0005.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0980_eta0025_a0005.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2942266,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0980_eta0025_a0005.csv,COPY,f66210af755056fb70998f3f920d048abcc52a42c01fd3b14dbd14c6d7382d19,f66210af755056fb70998f3f920d048abcc52a42c01fd3b14dbd14c6d7382d19,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0980_eta0040_a0008.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0980_eta0040_a0008.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2961077,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0980_eta0040_a0008.csv,COPY,0235eced4d9f49b985cf175dbc7199652dabb091ea2c8de1f4b702d33d189273,0235eced4d9f49b985cf175dbc7199652dabb091ea2c8de1f4b702d33d189273,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0980_eta0055_a0011.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_fields_vs_classic_M0980_eta0055_a0011.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,2970091,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/fields_vs_classic_M0980_eta0055_a0011.csv,COPY,7f1beea9ac1edbd594dfa7901beb2781cd1542cee02c6d90ce975266db6bd498,7f1beea9ac1edbd594dfa7901beb2781cd1542cee02c6d90ce975266db6bd498,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/history.csv,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/Table_history.csv,pinn_subsonic,scientific_data,atlas,csv,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,13127750,,,second-pass scope classification,archive/csv/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/history.csv,COPY,b11d24598e817b4ef703fbd471b9c16078629e26d0c778daf14e63d04ce7e047,b11d24598e817b4ef703fbd471b9c16078629e26d0c778daf14e63d04ce7e047,SHA256_OK
assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/joint_training_metadata.json,assets/pinn_subsonic/csv/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/joint_training_metadata.json,pinn_subsonic,scientific_data,atlas,json,false,false,false,,ARCHIVE,name/content/dependency audit match,untracked source: copy only,ARCHIVE,obsolete development outputs,709,,,second-pass scope classification,archive/miscellaneous/assets/pinn_subsonic/joint_ci_mode_atlas_v2/ETAEDGE_HM2B/joint_training_metadata.json,COPY,9868bd64a6f0f71d2d0954e413ce10a35fa16daa57d0b06fc5176a3487e2ace7,9868bd64a6f0f71d2d0954e413ce10a35fa16daa57d0b06fc5176a3487e2ace7,SHA256_OK
