grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds,_source_file,cr0,ci0,_cr_key,_ci_key,target_error,failure_branch_error,technical_success_norm,target_recovery_recomputed,worker_class,distance_to_pinn_seed
676,1,27,1.15,0.06,0.005,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,9.358723958333337e-05,0.2060156249999999,0.0001797282289821,3.4450305590623645e-21,0.0001797282289821,0.006169110469036,0.1039506021285351,,19.853942004032437,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.005,0.222,0.005,0.222,0.006169110469035975,0.10395060212853503,True,False,UNAVAILABLE,0.10848847626361059
701,1,28,1.15,0.06,0.005,0.228,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0003597005208333,0.2120156249999999,0.0003734438146246,3.459015854377027e-21,0.0003734438146246,0.0121737158429984,0.1099511483740769,,20.28813139302656,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.005,0.228,0.005,0.228,0.012173715842998329,0.10995114837407687,True,False,UNAVAILABLE,0.11437996975869508
726,1,29,1.15,0.06,0.005,0.234,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.000791015625,0.218015625,0.00058540585754,3.461366909351847e-21,0.00058540585754,0.0181856120896835,0.1159532581259905,,20.18955332203768,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.005,0.234,0.005,0.234,0.018185612089683556,0.11595325812599055,True,False,UNAVAILABLE,0.12028219104256457
751,1,30,1.15,0.06,0.005,0.24,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.001376953125,0.2240156249999999,0.0008152316818691,3.444196512204493e-21,0.0008152316818691,0.0242075936526218,0.1219583333939179,,20.20959747000597,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.005,0.24,0.005,0.24,0.024207593652621786,0.12195833339391789,True,False,UNAVAILABLE,0.12619363487117724
2,2,0,1.15,0.06,0.01,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0016805013020833,0.075984375,0.0009517190373339,1.094299978835058e-21,0.0009517190373339,0.1238742490406997,0.0261347752143078,,21.985932408017103,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.01,0.06,0.01,0.06,0.12387424904069978,0.02613477521430791,True,False,UNAVAILABLE,0.057862798774342056
27,2,1,1.15,0.06,0.01,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0010131835937499,0.081984375,0.0006984090794391,1.2463868204026708e-21,0.0006984090794391,0.1178672042366292,0.0201062341543796,,22.014116619015116,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.01,0.066,0.01,0.066,0.11786720423662926,0.02010623415437968,True,False,UNAVAILABLE,0.05212611132628253
52,2,2,1.15,0.06,0.01,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0005065917968749,0.087984375,0.0004651972009921,1.4034372252730321e-21,0.0004651972009921,0.1118639965870454,0.0140898000739811,,21.731456629000604,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.01,0.072,0.01,0.072,0.11186399658704549,0.014089800073981204,True,False,UNAVAILABLE,0.04645599511365568
77,2,3,1.15,0.06,0.01,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0001678466796875,0.093984375,0.0002526783859566,1.563967764968562e-21,0.0002526783859566,0.1058629825489292,0.0080824330114131,,21.674566759029403,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.01,0.078,0.01,0.078,0.10586298254892933,0.008082433011413218,True,False,UNAVAILABLE,0.04088016000457924
102,2,4,1.15,0.06,0.01,0.0839999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,1.1444091796875e-05,0.099984375,6.132479871236336e-05,1.7268718650516768e-21,6.132479871236336e-05,0.0998628501396454,0.0020807214718306,,21.196357724023983,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.01,0.0839999999999999,0.01,0.084,0.09986285013964545,0.002080721471830634,True,False,UNAVAILABLE,0.03544313025115032
127,2,5,1.15,0.06,0.01,0.09,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.1585415632899436e-08,1.7832789018070147e-21,5.1585415632901217e-08,0.0977847244836177,2.5649999999960427e-06,,16.984789564972743,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.01,0.09,0.01,0.09,0.09778472448361772,2.5649999999960427e-06,True,False,UNAVAILABLE,0.030219918629936785
152,2,6,1.15,0.06,0.01,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541562699764e-08,1.783428932107135e-21,5.158541562699942e-08,0.0977847244836177,2.564999999982165e-06,,16.947473568026908,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.01,0.096,0.01,0.096,0.09778472448361772,2.5649999999960427e-06,True,False,UNAVAILABLE,0.025343075622347024
177,2,7,1.15,0.06,0.01,0.102,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.1585415632899436e-08,1.7832789018070147e-21,5.1585415632901217e-08,0.0977847244836177,2.5649999999960427e-06,,16.998730611987412,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.01,0.102,0.01,0.102,0.09778472448361772,2.5649999999960427e-06,True,False,UNAVAILABLE,0.02105467838747484
202,2,8,1.15,0.06,0.01,0.108,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020625,5.158541562699764e-08,1.783428932107135e-21,5.158541562699942e-08,0.0977847244836177,2.564999999982165e-06,,17.29837641492486,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.01,0.108,0.01,0.108,0.09778472448361772,2.5649999999960427e-06,True,False,UNAVAILABLE,0.017785597600305705
227,2,9,1.15,0.06,0.01,0.1139999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020624999999999,5.158541563610237e-08,1.782866351022196e-21,5.158541563610415e-08,0.0977847244836177,2.5650000000237982e-06,,17.305489349062555,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.01,0.1139999999999999,0.01,0.114,0.09778472448361782,2.565000000093187e-06,True,False,UNAVAILABLE,0.016166492569509326
252,2,10,1.15,0.06,0.01,0.12,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,9.918212890625e-06,0.1040156249999999,5.517151467597129e-05,1.836365244161828e-21,5.517151467597129e-05,0.0958315999971306,0.0019505852159151,,21.35602257598657,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.01,0.12,0.01,0.12,0.09583159999713071,0.0019505852159151058,True,False,UNAVAILABLE,0.01668482789842316
277,2,11,1.15,0.06,0.01,0.126,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0001617431640625,0.1100156249999999,0.0002104047936575,1.999739874531358e-21,0.0002104047936575,0.0898317450986066,0.0079522050504699,,21.31112645601388,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.01,0.126,0.01,0.126,0.08983174509860672,0.007952205050469922,True,False,UNAVAILABLE,0.019167980644814935
302,2,12,1.15,0.06,0.01,0.132,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0004862467447916,0.1160156249999999,0.000343779337882,2.1599918214901065e-21,0.000343779337882,0.0838330096701658,0.0139590314925649,,21.55854911892675,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.01,0.132,0.01,0.132,0.08383300967016594,0.013959031492564868,True,False,UNAVAILABLE,0.022987811596583092
327,2,13,1.15,0.06,0.01,0.138,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0009562174479166,0.1220156249999999,0.000455242906892,2.3171328191468238e-21,0.000455242906892,0.077837473204506,0.0199734622967901,,21.56718027801253,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.01,0.138,0.01,0.138,0.0778374732045061,0.01997346229679012,True,False,UNAVAILABLE,0.02759470025204116
352,2,14,1.15,0.06,0.01,0.144,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.00152587890625,0.1280156249999999,0.0005448561481357,2.4682606008995466e-21,0.0005448561481357,0.0718478044103826,0.0259953817196466,,21.615175761980936,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.01,0.144,0.01,0.144,0.07184780441038267,0.025995381719646556,True,False,UNAVAILABLE,0.032657242412671636
377,2,15,1.15,0.06,0.01,0.15,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0021036783854166,0.1340156249999999,0.0006127870497738,2.612800088923306e-21,0.0006127870497738,0.0658652029834296,0.0320197399593261,,21.487759860930964,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.01,0.15,0.01,0.15,0.0658652029834297,0.03201973995932606,True,False,UNAVAILABLE,0.03799372950895975
402,2,16,1.15,0.06,0.01,0.156,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0016886393229166,0.171984375,0.0005566596549492,3.3040804171479998e-21,0.0005566596549492,0.0279139730730115,0.0699396984096943,,20.64899835200049,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.01,0.156,0.01,0.156,0.027913973073011546,0.06993969840969433,True,False,UNAVAILABLE,0.04350346517232851
427,2,17,1.15,0.06,0.01,0.162,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0011108398437499,0.177984375,0.0004729185534217,3.3606323615379545e-21,0.0004729185534217,0.0218910520159833,0.0759274363852393,,20.55338844808284,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.01,0.162,0.01,0.162,0.02189105201598338,0.07592743638523931,True,False,UNAVAILABLE,0.04912819436942498
452,2,18,1.15,0.06,0.01,0.1679999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0006083170572916,0.183984375,0.0003691300611792,3.395373484795476e-21,0.0003691300611792,0.0158745093305022,0.0819215685916614,,20.470248032012023,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.01,0.1679999999999999,0.01,0.168,0.01587450933050232,0.08192156859166146,True,False,UNAVAILABLE,0.05483254035698135
477,2,19,1.15,0.06,0.01,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0002380371093749,0.189984375,0.0002455181626338,3.414964678926989e-21,0.0002455181626338,0.0098657216064415,0.0879196322361595,,20.46091019106097,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.01,0.174,0.01,0.174,0.009865721606441549,0.08791963223615953,True,False,UNAVAILABLE,0.06059402183384099
502,2,20,1.15,0.06,0.01,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,3.712972005208333e-05,0.195984375,0.0001023631434767,3.426236939001987e-21,0.0001023631434767,0.0038630279494905,0.0939193173393643,,21.548148954985663,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.01,0.18,0.01,0.18,0.0038630279494905597,0.09391931733936426,True,False,UNAVAILABLE,0.0663977671461925
527,2,21,1.15,0.06,0.01,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.1998489583333333,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373383e-06,0.0977838933333333,,21.32728109403979,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.01,0.186,0.01,0.186,1.7338515903818274e-06,0.0977838933333333,True,True,UNAVAILABLE,0.0722335897072823
552,2,22,1.15,0.06,0.01,0.192,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.1998489583333333,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373383e-06,0.0977838933333333,,21.29215368896257,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.01,0.192,0.01,0.192,1.7338515903818274e-06,0.0977838933333333,True,True,UNAVAILABLE,0.0780942986523344
577,2,23,1.15,0.06,0.01,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.1998489583333334,4.0966323136392274e-08,3.432270281311471e-21,4.0966323136395715e-08,1.7338515904928497e-06,0.0977838933333334,,21.32021298503969,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.01,0.198,0.01,0.198,1.7338515904928497e-06,0.09778389333333341,True,True,UNAVAILABLE,0.08397468357784983
602,2,24,1.15,0.06,0.01,0.204,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.1998489583333333,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373383e-06,0.0977838933333333,,20.12776222208049,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.01,0.204,0.01,0.204,1.7338515903818274e-06,0.0977838933333333,True,True,UNAVAILABLE,0.08987088228119271
627,2,25,1.15,0.06,0.01,0.21,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,target,0.0,0.1998489583333333,4.096632311842282e-08,3.432738607323302e-21,4.0966323118426255e-08,1.7338515904373383e-06,0.0977838933333333,,19.979097123956308,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.01,0.21,0.01,0.21,1.7338515903818274e-06,0.0977838933333333,True,True,UNAVAILABLE,0.0957799743265783
652,2,26,1.15,0.06,0.01,0.216,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,9.5367431640625e-08,0.2000156249999999,4.635275502199582e-06,3.4326865695220426e-21,4.635275502199585e-06,0.0001684005448494,0.0979505600000464,,20.022501801955517,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.01,0.216,0.01,0.216,0.00016840054484936652,0.09795056000004632,True,False,UNAVAILABLE,0.10169971230047802
677,2,27,1.15,0.06,0.01,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,9.46044921875e-05,0.2060156249999999,0.0001797282306344,3.4452390865540506e-21,0.0001797282306344,0.006169125985331,0.10395060304935,,19.836600973038003,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.01,0.222,0.01,0.222,0.006169125985330981,0.10395060304934994,True,False,UNAVAILABLE,0.10762833958581726
702,2,28,1.15,0.06,0.01,0.228,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0003601074218749,0.2120156249999999,0.0003734438137137,3.459120328748732e-21,0.0003734438137137,0.0121737278727079,0.1099511497059893,,20.291364670032635,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.01,0.228,0.01,0.228,0.012173727872707896,0.10995114970598929,True,False,UNAVAILABLE,0.11356446399292343
727,2,29,1.15,0.06,0.01,0.234,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0007900661892361,0.218015625,0.000585405861436,3.4615759306704604e-21,0.000585405861436,0.0181855708168862,0.1159532516529699,,20.29849292105064,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.01,0.234,0.01,0.234,0.018185570816886203,0.11595325165296992,True,False,UNAVAILABLE,0.11950696834076246
752,2,30,1.15,0.06,0.01,0.24,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.0013793945312499,0.2240156249999999,0.0008152316748119,3.444457141000741e-21,0.0008152316748119,0.0242077326453201,0.1219583609826994,,20.224500495940447,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.01,0.24,0.01,0.24,0.02420773264532016,0.12195836098269942,True,False,UNAVAILABLE,0.1254549460244593
