cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status,_source_file,_technical_success,mach_index,alpha_index,primary_chart
456,1.81,0.3057499999999999,False,0.9051209070722924,6.125132796326618e-06,1.872759352476863e-06,2.8554731728842182e-08,2.8552476503960052e-08,3.5887267513091503e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2991,0,299.8356872270815,COMPLETED,classical_COST500_chunk_091.csv,False,22,16,C32
457,1.81,0.32125,False,0.9051208866081109,6.175568022694077e-06,1.983901227290472e-06,3.0262219730891466e-08,3.0247406234060995e-08,9.467624582993243e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2829,0,330.7602986309212,COMPLETED,classical_COST500_chunk_091.csv,False,22,17,C32
458,1.81,0.33675,False,0.9051209209507928,6.064169951198784e-06,2.04210923106619e-06,3.1801464721037e-08,3.17437037950233e-08,1.915836051749679e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3193,0,375.88417858991306,COMPLETED,classical_COST500_chunk_091.csv,False,22,18,C32
459,1.81,0.3522499999999999,True,0.9051409185790964,4.944888835129146e-06,1.7418370921742411e-06,3.345152400311796e-09,2.6265794224633424e-09,-2.0715031061535743e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2856,0,343.87010145094246,COMPLETED,classical_COST500_chunk_091.csv,True,22,19,C32
460,1.846,0.05775,True,0.4436452631278021,0.0238127852629994,0.0013751883489382,1.4481028603699245e-13,9.484166924034201e-14,1.0943069367330693e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3317,0,284.6238181330264,COMPLETED,classical_COST500_chunk_092.csv,True,23,0,C30
461,1.846,0.07325,True,0.4513226648942477,0.0251264605118264,0.0018405132324912,1.4745358731561718e-15,1.102416768983261e-15,9.792514021889076e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3821,0,319.2234683360439,COMPLETED,classical_COST500_chunk_092.csv,True,23,1,C30
462,1.846,0.08875,True,0.4583826509745827,0.0251497001859663,0.0022320358915045,1.879831915970036e-10,5.7413643284043297e-11,1.7900098851081347e-10,log_ci,nominal,4,0.5,0.002,6,1,36,3550,0,308.2280393659603,COMPLETED,classical_COST500_chunk_092.csv,True,23,2,C30
463,1.846,0.10425,True,0.4648390186170121,0.0241831617538877,0.0025210946128428,1.8421149962103067e-11,2.624504780168735e-12,1.8233231764697155e-11,log_ci,nominal,4,0.5,0.002,6,2,36,3472,0,289.1401488920674,COMPLETED,classical_COST500_chunk_092.csv,True,23,3,C30
464,1.846,0.11975,True,0.4707394496180291,0.0224495104072888,0.0026883288712728,1.666020425361313e-12,5.676917269603621e-13,1.5663173882907169e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3470,0,293.4671069190372,COMPLETED,classical_COST500_chunk_092.csv,True,23,4,C31
465,1.846,0.13525,True,0.4761421124530168,0.0201150127536992,0.0027205554749378,1.813553705355993e-13,7.759765052739453e-14,1.639157559685245e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3404,0,276.140759053058,COMPLETED,classical_COST500_chunk_093.csv,True,23,5,C31
466,1.846,0.15075,True,0.4811051154725322,0.0173056361198296,0.0026088246450643,5.0790850869728686e-14,1.2531642390456454e-14,4.9220610226496937e-14,log_ci,nominal,4,0.5,0.002,6,1,36,2948,0,255.115521546104,COMPLETED,classical_COST500_chunk_093.csv,True,23,6,C31
467,1.846,0.16625,True,0.4856820874661328,0.0141183288554464,0.0023471721722179,5.708496817789357e-14,1.2191636589165e-14,5.57678903057024e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3561,0,295.54498393600807,COMPLETED,classical_COST500_chunk_093.csv,True,23,7,C31
468,1.846,0.18175,True,0.4899206478763237,0.010628807011939,0.0019317856744199,2.915956129391757e-15,2.886579864025407e-15,-4.1286418728248014e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3163,0,271.22032746102195,COMPLETED,classical_COST500_chunk_093.csv,True,23,8,C31
469,1.846,0.19725,True,0.4938622220947293,0.0068969584158518,0.0013604250475267,2.599900498998448e-12,-1.2538234339665166e-13,2.5968754056859837e-12,log_ci,nominal,4,0.5,0.002,6,2,33,3494,0,300.22373984602746,COMPLETED,classical_COST500_chunk_093.csv,True,23,9,C31
470,1.846,0.21275,True,0.497542450573305,0.0029706486572301,0.0006320055018257,3.0911221285468995e-14,2.953887134893307e-14,-9.108165610616226e-15,log_ci,nominal,4,0.5,0.002,6,2,32,2862,0,234.90559336100705,COMPLETED,classical_COST500_chunk_094.csv,True,23,10,C32
471,1.846,0.2282499999999999,False,0.5000339024819729,2.9205723202750567e-05,6.666206321027814e-06,1.5174798392123848e-08,1.2938579409260688e-08,-7.928913488736019e-09,log_ci,nominal,4,0.5,0.002,6,0,45,3034,0,259.7024116779212,COMPLETED,classical_COST500_chunk_094.csv,False,23,11,C32
472,1.846,0.24375,False,0.9051208472410296,6.3129714757500345e-06,1.538786797214071e-06,2.2361990710173945e-08,2.2274349288462788e-08,-1.977875703238982e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3400,0,290.0179436870385,COMPLETED,classical_COST500_chunk_094.csv,False,23,12,C32
473,1.846,0.25925,False,0.9051208735084072,6.203285644096865e-06,1.6082018032321122e-06,2.3832110247196385e-08,2.3790884634800432e-08,-1.4011734825280075e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3114,0,261.412416446954,COMPLETED,classical_COST500_chunk_094.csv,False,23,13,C32
474,1.846,0.27475,True,0.4620888173906948,1.080479629920982e-06,2.968617783207898e-07,3.3889528415572247e-10,-3.372278745135163e-10,-3.3576394596263446e-11,linear_ci,strict_L30_y0p5,4,0.5,0.002,6,1,43,2731,0,233.48374679498372,COMPLETED,classical_COST500_chunk_094.csv,True,23,14,C32
475,1.846,0.29025,False,0.4623546298619336,1.7768262250326502e-06,5.157238118157267e-07,2.554229791137881e-08,-2.545650958124301e-08,2.0916745764360413e-09,linear_ci,strict_L30_y0p5,4,0.5,0.002,6,0,45,3018,0,275.7979635519441,COMPLETED,classical_COST500_chunk_095.csv,False,23,15,C32
476,1.846,0.3057499999999999,False,0.7616586680943381,1.5053497457462404e-05,4.602606847619128e-06,2.0294558870308968e-08,1.1952125642636198e-08,1.6401701508169043e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2974,0,259.77738973498344,COMPLETED,classical_COST500_chunk_095.csv,False,23,16,C32
477,1.846,0.32125,False,0.905120920127266,6.145430247206927e-06,1.974219466915225e-06,3.013677346448621e-08,3.0120170496584966e-08,1.000222028557961e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2839,0,260.3692472380353,COMPLETED,classical_COST500_chunk_095.csv,False,23,17,C32
478,1.846,0.33675,False,0.9051209547957392,6.0580089487584775e-06,2.040034513494417e-06,3.168038948723786e-08,3.162233430414302e-08,1.9170423104643862e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2673,0,238.4388606530847,COMPLETED,classical_COST500_chunk_095.csv,False,23,18,C32
479,1.846,0.3522499999999999,True,0.9051409431656438,4.935821231624814e-06,1.73864302883984e-06,3.321322348489278e-09,2.6057555085073372e-09,-2.059422339506397e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2835,0,263.143008659943,COMPLETED,classical_COST500_chunk_095.csv,True,23,19,C32
480,1.882,0.05775,True,0.4554579798597892,0.0221062067187444,0.0012766334380074,3.9108284499707086e-14,2.7335772534442526e-14,2.7968079241436072e-14,log_ci,nominal,4,0.5,0.002,6,2,28,2672,0,209.08064775296955,COMPLETED,classical_COST500_chunk_096.csv,True,24,0,C30
481,1.882,0.07325,True,0.4626635191910674,0.0233646341782754,0.0017114594535586,3.8067003737446943e-16,1.795438797635995e-16,-3.356689926015121e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3889,0,311.3160263180034,COMPLETED,classical_COST500_chunk_096.csv,True,24,1,C30
482,1.882,0.08875,True,0.4693283474431795,0.0233927490092334,0.0020761064745694,1.078384629319402e-10,2.848338925831584e-11,1.0400880070399188e-10,log_ci,nominal,4,0.5,0.002,6,1,36,3407,0,283.84432439296506,COMPLETED,classical_COST500_chunk_096.csv,True,24,2,C30
483,1.882,0.10425,True,0.475453303436908,0.0224666754841938,0.0023421509192272,9.646171041924178e-12,1.5000049813362892e-12,9.528829982008435e-12,log_ci,nominal,4,0.5,0.002,6,2,36,3562,0,283.8623088679742,COMPLETED,classical_COST500_chunk_096.csv,True,24,3,C30
484,1.882,0.11975,True,0.4810739824121038,0.0207950600016745,0.0024902084352005,6.832587532273596e-13,1.8124217404658085e-13,6.587820566839042e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3136,0,262.3265392879257,COMPLETED,classical_COST500_chunk_096.csv,True,24,4,C30
485,1.882,0.13525,True,0.4862385361592116,0.0185360890102719,0.0025070060386392,3.700000001799917e-14,1.6984677553288918e-14,3.2871275146284524e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3174,0,264.7938267469872,COMPLETED,classical_COST500_chunk_097.csv,True,24,5,C31
486,1.882,0.15075,True,0.4909970723730392,0.015810988187048,0.0023835064691974,6.7749471697486846e-15,4.989064716909297e-15,-4.583573104399719e-15,log_ci,nominal,4,0.5,0.002,6,1,36,2692,0,239.7897600469878,COMPLETED,classical_COST500_chunk_097.csv,True,24,6,C31
487,1.882,0.16625,True,0.4953968822231863,0.0127138526125903,0.0021136779968431,1.2783897535183722e-14,1.2628786905111156e-14,-1.985391018255456e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3165,0,284.715244264924,COMPLETED,classical_COST500_chunk_097.csv,True,24,7,C31
488,1.882,0.18175,True,0.499480550976216,0.0093186242314936,0.0016936599540739,1.823648346212239e-12,1.1310744008063979e-13,1.820137356806084e-12,log_ci,nominal,4,0.5,0.002,6,2,33,3568,0,307.1256711999886,COMPLETED,classical_COST500_chunk_097.csv,True,24,8,C31
489,1.882,0.19725,True,0.5032854776956431,0.0056840374150773,0.001121176380124,7.503216763096275e-14,6.97393531812196e-14,-2.7681199346596408e-14,linear_ci,nominal,1,0.5,0.0001,6,2,32,3357,0,304.83500102802645,COMPLETED,classical_COST500_chunk_097.csv,True,24,9,C31
490,1.882,0.21275,True,0.5068440692557342,0.0018571608116699,0.0003951109626827,5.579181263642694e-13,-4.874364800677711e-13,2.7143749487673624e-13,linear_ci,nominal,1,0.5,0.0001,6,2,32,2825,0,258.7469025600003,COMPLETED,classical_COST500_chunk_098.csv,True,24,10,C31
491,1.882,0.2282499999999999,False,0.9051208509795802,6.3129922513288295e-06,1.4409404813658048e-06,2.0796125874980362e-08,2.0667729786283542e-08,-2.307335452246977e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3037,0,274.84643321996555,COMPLETED,classical_COST500_chunk_098.csv,False,24,11,C32
492,1.882,0.24375,False,0.9051208865445836,6.209425780875319e-06,1.513547534088359e-06,2.2236180890712798e-08,2.2161755908505352e-08,-1.817777669663965e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3076,0,271.3768268489512,COMPLETED,classical_COST500_chunk_098.csv,False,24,12,C32
493,1.882,0.25925,False,0.9051209114631196,6.134165048635026e-06,1.5902822888586305e-06,2.3712710586797915e-08,2.367763467317632e-08,-1.2892864913729028e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2940,0,255.5393855669536,COMPLETED,classical_COST500_chunk_098.csv,False,24,13,C32
494,1.882,0.27475,False,0.7616680202113123,2.1980697748344467e-05,6.039196706357642e-06,2.4260319335592183e-08,1.2910936482803044e-08,2.0539493990893087e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3011,0,263.8081537060207,COMPLETED,classical_COST500_chunk_098.csv,False,24,14,C32
495,1.882,0.29025,False,0.9051209216876126,6.161428632622729e-06,1.7883546606187472e-06,2.6855308456336152e-08,2.685345770307689e-08,-3.1528031023235137e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2985,0,268.2092549910303,COMPLETED,classical_COST500_chunk_099.csv,False,24,15,C32
496,1.882,0.3057499999999999,False,0.7616589624539276,2.19351326263781e-05,6.706666800515102e-06,2.1386039663105473e-08,8.899726077353688e-09,1.9446273890388132e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3181,0,287.6416048059473,COMPLETED,classical_COST500_chunk_099.csv,False,24,16,C32
497,1.882,0.32125,False,0.7616433900591763,1.3199004323596128e-05,4.240180138955256e-06,1.254775365154858e-08,6.38491992073888e-09,1.0801801669430082e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2826,0,250.43881711293943,COMPLETED,classical_COST500_chunk_099.csv,False,24,17,C32
498,1.882,0.33675,False,0.7616384294384848,2.021941835933437e-06,6.808889132505849e-07,1.0021036047058906e-08,8.222956074832005e-09,5.7274913223712015e-09,linear_ci,strict_L30,5,0.9,0.002,6,0,45,3067,0,281.09455558797345,COMPLETED,classical_COST500_chunk_099.csv,False,24,18,C32
499,1.882,0.3522499999999999,True,0.9051409545974876,4.947065595606782e-06,1.7426038560524884e-06,3.314343948110212e-09,2.593764529678098e-09,-2.063313202341937e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2938,0,265.1178815549938,COMPLETED,classical_COST500_chunk_099.csv,True,24,19,C32
