dataset,source_id,chart,Mach,alpha,r_kappa_normalized_rms_stage2,r_q_normalized_rms_stage2,r_logamp_normalized_rms_stage2,bc_kappa_rmse_stage2,bc_q_rmse_stage2,r_kappa_normalized_rms_stage3,r_q_normalized_rms_stage3,r_logamp_normalized_rms_stage3,bc_kappa_rmse_stage3,bc_q_rmse_stage3,r_kappa_normalized_rms_delta,r_kappa_normalized_rms_ratio,r_q_normalized_rms_delta,r_q_normalized_rms_ratio,r_logamp_normalized_rms_delta,r_logamp_normalized_rms_ratio,bc_kappa_rmse_delta,bc_kappa_rmse_ratio,bc_q_rmse_delta,bc_q_rmse_ratio
T401,13,C00,1.05,0.115,0.0194699644652623,0.0166758023852993,0.0118949246400225,0.0036789215139077,0.0005062075063631,0.0085281991811327,0.0082399416829666,0.0054406349952326,0.0024148340626763,0.0004844270395794,-0.010941765284129601,0.4380182201332953,-0.008435860702332699,0.49412564940386877,-0.0064542896447899,0.4573912958579542,-0.0012640874512314,0.656397276633199,-2.178046678370007e-05,0.9569732441539951
T401,14,C00,1.1,0.095,0.0141431803314319,0.0144015386332845,0.0099118729648913,0.0010271055784716,0.0018761435369849,0.0067144128187583,0.0069791531080795,0.0050997024047888,0.0008593435781893,0.0011649115184158,-0.007428767512673599,0.47474561317981245,-0.007422385525204999,0.4846116297566598,-0.004812170560102499,0.514504415346361,-0.00016776200028230002,0.8366652817406164,-0.0007112320185691,0.620907460144493
T401,15,C00,1.1,0.11,0.0153564209778658,0.0145426746802834,0.0098612875682116,0.0018067077393888,0.0004732531323507,0.0073855297573054,0.0069693673415292,0.0054090112104807,0.0009369144279642,0.000663711548671,-0.0079708912205604,0.4809408239036062,-0.0075733073387542,0.47923559419080564,-0.004452276357730901,0.5485096315330001,-0.0008697933114246001,0.5185755324661161,0.00019045841632030002,1.4024451256651431
T401,16,C00,1.15,0.06,0.0173069918370533,0.0163165264481383,0.0098770925105331,0.0012931328334293,0.0001756247798673,0.0076610324047977,0.0064436331800022,0.0053699736754824,0.0014283402177525,0.000460811430534,-0.009645959432255598,0.4426553428190715,-0.009872893268136099,0.3949145181410479,-0.0045071188350507005,0.5436795969821856,0.00013520738432320004,1.1045580011796927,0.0002851866506667,2.623840615670429
T401,17,C00,1.15,0.075,0.0142825077713889,0.0144680303358649,0.0086091831092264,0.0006301956895728,0.0004567583227595,0.0062716143504076,0.006573143479023,0.0053075868235897,0.0025983521373703,0.0010847933737212,-0.0080108934209813,0.43911156575535454,-0.0078948868568419,0.45432193093546325,-0.0033015962856366996,0.6165029546068775,0.0019681564477975,4.123087765217314,0.0006280350509617,2.374983267228572
T401,18,C00,1.15,0.08,0.0151504782850216,0.0138480425365142,0.008629115038902,0.0004219361736499,0.0008692699543176,0.006779635232491,0.0065777721043848,0.0047728929065104,0.0028327774686394,0.0009750371411184,-0.0083708430525306,0.4474865482757487,-0.0072702704321294005,0.47499652655172614,-0.0038562221323915997,0.5531149932516973,0.0024108412949895,6.713758254322814,0.00010576718680079997,1.1216735793932162
T401,19,C00,1.15,0.09,0.0156030696584205,0.0159975150473082,0.0087393186631622,0.000161354887171,0.0013811996346268,0.0065510295496608,0.0064472023449244,0.0052806776882082,0.0026201843887535,0.0008301165904702,-0.0090520401087597,0.4198551754926897,-0.009550312702383799,0.4030127382820765,-0.003458640974954,0.6042436363451542,0.0024588295015825,16.238642874056193,-0.0005510830441566,0.6010113018126431
T401,20,C00,1.15,0.105,0.0157469113659784,0.0152625708661896,0.0099084251966814,0.0022638724798594,0.0005376108993551,0.0063630865609083,0.0063258838474638,0.0053959808058677,0.001369976225412,0.0009638137336484,-0.0093838248050701,0.40408473846216664,-0.008936687018725801,0.41447039970685473,-0.004512444390813701,0.5445851080023251,-0.0008938962544474001,0.6051472587789413,0.0004262028342932999,1.792771937482217
T401,21,C00,1.15,0.115,0.0164252394809122,0.0160090659829718,0.0104573296742638,0.0034121594116662,0.0017900238279529,0.0074524380161546,0.006664398128919,0.0059729008442683,0.0019137729694473,0.0021614538705169,-0.0089728014647576,0.45371868244691904,-0.009344667854052802,0.41628900374373196,-0.004484428829995501,0.5711688385389642,-0.0014983864422189,0.560868569886886,0.00037143004256400013,1.207500054895232
T401,22,C00,1.2,0.05,0.0282125251068965,0.0314420372578186,0.0182692029222875,0.0017835685166681,0.0011149553019495,0.0129628717404889,0.0136431147789653,0.0085257835300376,0.0008201721448318,0.000252286190998,-0.0152496533664076,0.45947222701168816,-0.0177989224788533,0.4339131929363994,-0.009743419392249902,0.4666751782387055,-0.0009633963718363,0.45984896972950096,-0.0008626691109515001,0.22627471303726476
