path,name,parent,size_bytes,n_rows,n_cols,columns,has_alpha,has_mach,has_cr,has_ci,has_fields,read_error
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401/sparse_supersonic_expand1_valid_candidates.csv,sparse_supersonic_expand1_valid_candidates.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401,27561,14.0,107.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00 | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | job_id | launch_alpha | launch_Mach | launch_seed | stem | audit_dir,True,True,False,False,False,
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433/sparse_supersonic_expand1_job_status.csv,sparse_supersonic_expand1_job_status.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433,50533,140.0,10.0,job_id | alpha | Mach | seed | stem | campaign | state | audit_dir | out_log | err_log,True,True,False,False,False,
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433/sparse_supersonic_expand1_raw_candidates.csv,sparse_supersonic_expand1_raw_candidates.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433,129941,140.0,107.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00 | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | job_id | launch_alpha | launch_Mach | launch_seed | stem | audit_dir,True,True,False,False,False,
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433/sparse_supersonic_expand1_selected_reference_points.csv,sparse_supersonic_expand1_selected_reference_points.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433,5023,9.0,24.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | cr_init | ci_init | cr_final | ci_final | stage1_mismatch | stage2_mismatch | candidate_source | accept | job_id | launch_seed | stem | audit_dir | reference_kind | validation_level | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | source_label,True,True,False,False,False,
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433/sparse_supersonic_expand1_valid_candidates.csv,sparse_supersonic_expand1_valid_candidates.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094433,27561,14.0,107.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00 | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | job_id | launch_alpha | launch_Mach | launch_seed | stem | audit_dir,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_reference_M180_manual_single_selected_points.csv,supersonic_reference_M180_manual_single_selected_points.csv,assets/classic_supersonic/shooting,1435,3.0,18.0,alpha | Mach | cr_reference | ci_reference | cr_final | ci_final | cr_init | ci_init | stage1_mismatch | stage2_mismatch | candidate_source | accept | reference_kind | validation_level | box_validated | modal_fields_available | audit_dir | notes,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_reference_core_local_M140_branch_guided_report.csv,supersonic_reference_core_local_M140_branch_guided_report.csv,assets/classic_supersonic/shooting,1296,10.0,10.0,kind | Mach | alpha | best_status | best_shooting_cr | best_shooting_ci | best_stage1_mismatch | best_stage2_mismatch | best_mode_success | trusted_modal,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_reference_core_local_modal.csv,supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting,8863,23.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_modal_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_M140_branch_guided.csv,supersonic_reference_core_local_modal_M140_branch_guided.csv,assets/classic_supersonic/shooting,13134,26.0,29.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | blumen_cr | blumen_ci | blumen_cr_available | blumen_ci_available | best_err_cr_abs | best_err_ci_abs | best_err_ci_rel | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | best_status | line_id | anchor_alpha | continuation_direction | continuation_step_index | continuation_anchor | continuation_accepted | continuation_stop_reason | acceptance_mode | trusted_spectral | trusted_modal | source_csv | source_label,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields.csv,supersonic_reference_core_local_modal_fields.csv,assets/classic_supersonic/shooting,60245946,105656.0,22.0,alpha | Mach | y | p_real | p_imag | line_id | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | source_fields_csv | source_label | source_group | reference_cr | reference_ci | reference_omega_i | trusted_spectral | trusted_modal | best_status | source_csv,True,True,False,False,True,
assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,assets/classic_supersonic/shooting,45008170,119438.0,15.0,line_id | alpha | Mach | best_status | y | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | p_real | p_imag | source_csv | source_label,True,True,False,False,True,
assets/classic_supersonic/shooting/supersonic_reference_core_local_spectral.csv,supersonic_reference_core_local_spectral.csv,assets/classic_supersonic/shooting,8866,23.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_spectral_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_reference_core_local_spectral_M140_branch_guided.csv,supersonic_reference_core_local_spectral_M140_branch_guided.csv,assets/classic_supersonic/shooting,22056,45.0,29.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | blumen_cr | blumen_ci | blumen_cr_available | blumen_ci_available | best_err_cr_abs | best_err_ci_abs | best_err_ci_rel | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | best_status | line_id | anchor_alpha | continuation_direction | continuation_step_index | continuation_anchor | continuation_accepted | continuation_stop_reason | acceptance_mode | trusted_spectral | trusted_modal | source_csv | source_label,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_continuation_core_candidates.csv,supersonic_shooting_ci_alpha_continuation_core_candidates.csv,assets/classic_supersonic/shooting,94996,192.0,40.0,line_id | anchor_alpha | alpha | Mach | continuation_direction | continuation_step_index | continuation_prev_alpha | continuation_prev_cr | continuation_prev_ci | blumen_cr | blumen_ci | blumen_cr_available | blumen_ci_available | blumen_target_available | seed_name | seed_cr_center | seed_ci_center | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | shooting_cr | shooting_ci | shooting_omega_i | err_cr_abs | err_ci_abs | err_ci_rel | delta_cr_prev | delta_ci_prev | stage1_mismatch | stage2_mismatch | ln_p_start_right | spectral_success | mode_success | success | status | selection_metric | selection_metric_name | y_limit,True,True,False,False,False,
assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_continuation_core_fields.csv,supersonic_shooting_ci_alpha_continuation_core_fields.csv,assets/classic_supersonic/shooting,12068156,55124.0,13.0,line_id | alpha | Mach | best_status | y | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | p_real | p_imag,True,True,False,False,True,
assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_continuation_core_summary.csv,supersonic_shooting_ci_alpha_continuation_core_summary.csv,assets/classic_supersonic/shooting,16033,15.0,77.0,line_id | anchor_alpha | alpha | Mach | continuation_direction | continuation_step_index | continuation_prev_alpha | continuation_prev_cr | continuation_prev_ci | blumen_cr | blumen_ci | blumen_cr_available | blumen_ci_available | blumen_target_available | n_seeds | n_candidates | n_success_candidates | n_spectral_success_candidates | n_mode_success_candidates | best_seed_name | best_shooting_cr | best_shooting_ci | best_shooting_omega_i | best_err_cr_abs | best_err_ci_abs | best_err_ci_rel | best_delta_cr_prev | best_delta_ci_prev | best_stage1_mismatch | best_stage2_mismatch | best_ln_p_start_right | best_spectral_success | best_mode_success | best_success | best_status | best_selection_metric | best_selection_metric_name | best_retry_index | best_used_cr_half_window | best_used_ci_half_window | best_y_limit | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | continuation_anchor | continuation_accepted | continuation_state | continuation_stop_reason | exception,True,True,False,False,False,
