final_reference_id,Mach,alpha,cr,ci,omega_i,reference_subset,mode_npz_path,mode_index_in_npz,n_coordinates,y_min,y_max,display_limit,min_abs_U_minus_c
M1.450000_a0.08500000,1.45,0.085,0.2972357177263615,0.0651403110606665,0.0055369264401566,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,7,3801,-1458.9507518394487,566.4575773542668,1049.5198732045371,0.065409046019464
M1.450000_a0.09000000,1.45,0.09,0.301594134791817,0.0641632806740468,0.0057746952606642,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,8,3801,-1400.7023001716914,524.0529025590474,1008.2100712817636,0.06498181505997655
M1.450000_a0.09500000,1.45,0.095,0.305735513834164,0.0630997197335261,0.0059944733746849,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,9,3801,-1350.997131052314,486.85417244902027,972.959165342301,0.06364135977795085
M1.450000_a0.10000000,1.45,0.1,0.3096778641115483,0.0619587369313397,0.0061958736931339,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,10,3801,-1308.5851256460871,453.99063866602853,942.8805711082051,0.06211076607981778
M1.450000_a0.10500000,1.45,0.105,0.3134370510761152,0.0607481498786416,0.0063785557372573,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,11,3801,-1272.4853754602138,424.7722362947929,917.2786282763836,0.06075095573603847
M1.450000_a0.11000000,1.45,0.11,0.3170271381952615,0.0594747193281552,0.006542219126097,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,12,3801,-1241.9235512807766,398.64552280602055,895.6041825683269,0.059550646972571925
M1.450000_a0.11500000,1.45,0.115,0.320460661374119,0.0581443320283594,0.0066865981832613,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,13,3801,-1216.2867595629943,375.16180694466397,877.4225698820757,0.05849985937695127
M1.450000_a0.12000000,1.45,0.12,0.3237488512771395,0.0567621464549422,0.006811457574593,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,14,3801,-1195.0908790820313,353.9538030226757,862.3904514449766,0.057589702317988975
M1.450000_a0.12500000,1.45,0.125,0.3269018153356393,0.0553327091569246,0.0069165886446155,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,15,3801,-1177.956205963416,334.7181005132954,850.2385412692548,0.05613786818025246
M1.450000_a0.13000000,1.45,0.13,0.3299286886080188,0.0538600495140795,0.0070018064368303,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,16,3801,-1164.5898696345791,317.2020217680315,840.7591355448436,0.05424451015946959
M1.450000_a0.13500000,1.45,0.135,0.3328377578010073,0.0523477554749174,0.0070669469891138,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,17,3801,-1154.7730914222088,301.1935833248,833.7970764366305,0.05246716532109658
M1.450000_a0.14000000,1.45,0.14,0.3356365671990329,0.0507990376204607,0.0071118652668645,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,18,3801,-1148.351873480783,286.51366419924415,829.2431486725715,0.050804412312066304
M1.450000_a0.14500000,1.45,0.145,0.3383320068640247,0.0492167811364693,0.007136433264788,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,19,3801,-1145.2310705525813,273.0099828777643,827.0298752358907,0.04925565237673114
M1.450000_a0.15000000,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,20,3801,-1145.3705728890495,260.55225122263903,827.128810292914,0.04782100292476622
M1.450000_a0.15500000,1.45,0.155,0.3434375068466994,0.0459618202213174,0.0071240821343042,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,21,3801,-1148.78437181936,249.0284545602436,829.5498764942904,0.04650118528117875
M1.450000_a0.16000000,1.45,0.16,0.3458587012118521,0.0442936175301406,0.0070869788048225,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,22,3801,-1155.541166485228,238.3417280829587,834.3417952713236,0.04529740410036843
M1.450000_a0.16500000,1.45,0.165,0.3481988965353793,0.0426009360627778,0.0070291544503583,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,23,3801,-1165.7676688432036,228.40791563018797,841.5944307436001,0.043795375470002576
M1.450000_a0.17000000,1.45,0.17,0.3504626486183875,0.0408855647331534,0.006950546004636,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,24,3801,-1179.6546342362376,219.15361455320502,851.4430666003398,0.041640803028833176
M1.450000_a0.17500000,1.45,0.175,0.3526541794169748,0.0391491451183817,0.0068511003957168,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,25,3801,-1197.4654324724847,210.51447408068432,864.0744847094863,0.03956238453009489
M1.450000_a0.18000000,1.45,0.18,0.354777408732595,0.0373931880364122,0.0067307738465541,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,26,3801,-1219.5489898817218,202.43388874790625,879.7361436241172,0.03756416959274936
M1.450000_a0.18500000,1.45,0.185,0.3568359823845386,0.0356190876845879,0.0065895312216487,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,27,3801,-1246.357500358056,194.86186731018338,898.7487392539334,0.03565156537972371
M1.450000_a0.19000000,1.45,0.19,0.3588332962080013,0.0338281334518528,0.006427345355852,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,28,3801,-1278.4710600526998,187.75410754218572,921.5236757893749,0.03383148077762581
M1.450000_a0.19500000,1.45,0.195,0.3607725184162003,0.0320215207580988,0.0062441965478292,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,29,3801,-1316.6316730585909,181.07120690212116,948.5871825331527,0.03211246793056739
M1.450000_a0.20000000,1.45,0.2,0.3626566088431018,0.0302003605398189,0.0060400721079637,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,30,3801,-1361.7910206346194,174.77803400749167,980.6141918340721,0.030504835478859564
M1.450000_a0.20500000,1.45,0.205,0.3644883362175934,0.0283656871864974,0.0058149658732319,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,31,3801,-1415.1774783610447,168.84312972983633,1018.4758676536529,0.02902069276721141
M1.450000_a0.21000000,1.45,0.21,0.3662702939613338,0.0265184654739268,0.0055688777495246,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,32,3801,-1478.393542600305,163.23829616603288,1063.3087004121364,0.02767386724032757
M1.450000_a0.21500000,1.45,0.215,0.3680049134964834,0.0246595970403425,0.0053018133636736,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,33,3801,-1553.5580324930834,157.93814757686746,1116.6153566440948,0.026479619987426747
M1.450000_a0.22000000,1.45,0.22,0.3696944773725907,0.0227899260578762,0.0050137837327327,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,34,3801,-1643.5211757490124,152.91977872255427,1180.4172178411998,0.024990702069604548
M1.450000_a0.22500000,1.45,0.225,0.3713411304308858,0.0209102435862027,0.0047048048068956,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,35,3801,-1752.198939522213,148.16249604804676,1263.6554040914336,0.022612674666003564
M1.450000_a0.23000000,1.45,0.23,0.3729468896324203,0.0190212924770151,0.0043748972697134,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,36,3801,-1885.1100082200617,143.64753322364643,1358.39441385926,0.020269153620988932
M1.450000_a0.23500000,1.45,0.235,0.3745136540289731,0.0171237709666125,0.0040240861771539,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,37,3801,-2050.143215898096,139.34882861392975,1476.030084292163,0.017965692517445977
M1.450000_a0.24000000,1.45,0.24,0.3760432129770777,0.015218336859977,0.0036524008463944,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,38,3801,-2259.4786781849803,135.25805492850358,1625.244401810254,0.0157115452520597
M1.450000_a0.24500000,1.45,0.245,0.3775372530043561,0.0133056087957837,0.003259874154967,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,39,3801,-2532.2878495254868,131.36227296314922,1819.702779141767,0.013522409805104491
M1.450000_a0.25000000,1.45,0.25,0.3789973671306537,0.0113861721952798,0.0028465430488199,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,40,3801,-2900.7833051364323,127.64851386120178,2082.366339901249,0.011425867605642894
M1.450000_a0.25500000,1.45,0.255,0.380425057903707,0.0094605757650072,0.0024124468200768,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,41,3801,-3423.6241963067673,124.1048649885957,2467.2283742341688,0.00947254774978414
M1.450000_a0.26000000,1.45,0.26,0.3818217462752318,0.0075293437299888,0.0019576293697971,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,42,3801,-4220.029006127622,120.7203713284426,3037.772779989829,0.007758758727392984
M1.450000_a0.26500000,1.45,0.265,0.383188777003768,0.0055929692429906,0.0014821368493925,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,43,3801,-5575.0686685209375,117.48487539465522,4008.5231941283996,0.006463567479177818
M1.450000_a0.27000000,1.45,0.27,0.3845274194168883,0.0036519139312835,0.0009860167614465,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,44,3801,-8381.775980349805,114.3888801642433,6019.248312322599,0.0058565130703042935
M1.450000_a0.27500000,1.45,0.275,0.3858388736824294,0.0017066451649366,0.0004693274203575,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p450000/modes/modes_compact_with_analytic_tails.npz,45,3801,-17612.15084379687,111.42320946284258,12631.888864496077,0.006132185119454481
M1.500000_a0.05000000,1.5,0.05,0.2867884838082837,0.0578781158051297,0.0028939057902564,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,0,3801,-2724.055216837175,1276.7631326417675,1956.3945585615384,0.05805466414624438
M1.500000_a0.05500000,1.5,0.055,0.2927446492549135,0.0583866509164055,0.0032112658004023,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,1,3801,-2459.022863926635,1112.1731270025537,1767.479497406906,0.0584042099051109
M1.500000_a0.06000000,1.5,0.06,0.2983284136239438,0.0586268857628369,0.0035176131457702,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,2,3801,-2248.38564739721,981.1997522947896,1617.3372894647316,0.0590451793149844
M1.500000_a0.06500000,1.5,0.065,0.3035789845194382,0.0586404622091123,0.0038116300435923,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,3,3801,-2077.959733639465,874.8387110140003,1495.8576981382107,0.059562890597624894
M1.500000_a0.07000000,1.5,0.07,0.3085296796468241,0.0584602672387943,0.0040922187067156,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,4,3801,-1938.086189664255,786.9814236261274,1396.155835992681,0.05871760064044637
M1.500000_a0.07500000,1.5,0.075,0.3132090515913153,0.0581127147885543,0.0043584536091415,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,5,3801,-1821.9807027601057,713.3503662451699,1313.3958449274032,0.05811838572337525
M1.500000_a0.08000000,1.5,0.08,0.3176417654238463,0.0576193324262716,0.0046095465941017,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,6,3801,-1724.752746026516,650.8684208652562,1244.091757367701,0.057732988421796506
M1.500000_a0.08500000,1.5,0.085,0.3218492869365933,0.0569978921594081,0.0048448208335496,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,7,3801,-1642.7992060321355,597.2701622431642,1185.6752740597062,0.05753297277034216
M1.500000_a0.09000000,1.5,0.09,0.3258504254289729,0.0562632320216114,0.005063690881945,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,8,3801,-1573.4163953022792,550.8538323680243,1130.6989075483766,0.057239229602884745
M1.500000_a0.09500000,1.5,0.095,0.3296617663816018,0.0554278666161298,0.0052656473285323,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p500000/modes/modes_compact_with_analytic_tails.npz,9,3801,-1514.5443333583637,510.3182745805929,1088.9468412177516,0.055832993937643335
